defline	symbol
OP871271|A/swine/Indiana/22TOSU0519/2022|H3|swine|USA|2010.1||T---PT|2022-06-23	////////////////////
OP871275|A/swine/Ohio/22TOSU0908/2022|H3|swine|USA|2010.1||----PT|2022-05-28	////////////////////
OP903597|A/swine/Iowa/A02750965/2022|H3|swine|USA|2010.1|2002B||2022-10-05	////////////////////
OP903599|A/swine/Iowa/A02750980/2022|H3|swine|USA|2010.1|2002B||2022-10-07	////////////////////
OP903607|A/swine/Nebraska/A02750960/2022|H3|swine|USA|2010.1|2002B||2022-10-05	////////////////////
OP903611|A/swine/Ohio/A02751018/2022|H3|swine|USA|2010.1|2002B||2022-10-17	////////////////////
OP903613|A/swine/Ohio/A02751021/2022|H3|swine|USA|2010.1|2002B||2022-10-18	////////////////////
OP903617|A/swine/Iowa/A02751001/2022|H3|swine|USA|1990.4.a|2002B||2022-10-10	////////////////////
OP903627|A/swine/Iowa/A02750977/2022|H3|swine|USA|2010.1|2002B||2022-10-06	////////////////////
OP912663|A/swine/West_Virginia/A01104152/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-07-29	////////////////////
OP940083+EPI2380978|A/swine/Iowa/B100710/2022|H3|swine|USA|2010.1|2002B||2022-10-26	////////////////////
OP950863+EPI2381014|A/swine/North_Carolina/A02750954/2022|H3|swine|USA|1990.4.a|2002B||2022-10-04	////////////////////
OP950865+EPI2381016|A/swine/Illinois/A02751102/2022|H3|swine|USA|1990.4.a|2002B|T-PPPT|2022-10-25	////////////////////
OP950867+EPI2381018|A/swine/Illinois/A02751114/2022|H3|swine|USA|1990.4.a|2002B||2022-10-27	////////////////////
OP950871+EPI2381022|A/swine/Iowa/A02751096/2022|H3|swine|USA|2010.1|2002B||2022-10-24	////////////////////
OP950873+EPI2381024|A/swine/Missouri/A02751055/2022|H3|swine|USA|2010.1|2002B||2022-10-19	////////////////////
OP950879+EPI2381030|A/swine/Iowa/A02751073/2022|H3|swine|USA|1990.4.a|2002B||2022-10-20	////////////////////
OP950887+EPI2381038|A/swine/Iowa/A02751056/2022|H3|swine|USA|2010.1|2002B||2022-10-20	////////////////////
OP950893+EPI2381044|A/swine/Indiana/A02751046/2022|H3|swine|USA|2010.1|2002B|TVVPPT|2022-10-18	////////////////////
OP950909+EPI2381060|A/swine/Iowa/A02751111/2022|H3|swine|USA|2010.1|2002B|TTPPPT|2022-10-27	////////////////////
OP950911+EPI2381062|A/swine/Iowa/A02751051/2022|H3|swine|USA|1990.4.a|2002B||2022-10-18	////////////////////
OP950913+EPI2381064|A/swine/Iowa/A02751060/2022|H3|swine|USA|2010.1|2002B||2022-10-20	////////////////////
OP950915+EPI2381066|A/swine/Ohio/A02751015/2022|H3|swine|USA|2010.1|2002B||2022-10-18	////////////////////
OP950919+EPI2381070|A/swine/Iowa/A02751041/2022|H3|swine|USA|1990.4.a|2002B||2022-10-14	////////////////////
OP950937+EPI2381088|A/swine/Ohio/A02751099/2022|H3|swine|USA|2010.1|2002B||2022-10-25	////////////////////
OP950957+EPI2381108|A/swine/Ohio/A02751068/2022|H3|swine|USA|2010.1|2002B||2022-10-18	////////////////////
OP950977+EPI2381128|A/swine/Ohio/A02751067/2022|H3|swine|USA|2010.1|2002B||2022-10-18	////////////////////
OP950987+EPI2381138|A/swine/Iowa/A02751012/2022|H3|swine|USA|1990.4.a|2002B||2022-10-12	////////////////////
OP951003+EPI2381154|A/swine/Iowa/A02751052/2022|H3|swine|USA|2010.1|2002B||2022-10-18	////////////////////
OP951005+EPI2381156|A/swine/Iowa/A02751036/2022|H3|swine|USA|2010.1|2002B||2022-10-14	////////////////////
OP967045+EPI2405582|A/swine/Iowa/A02751211/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-11-09	////////////////////
OP967047+EPI2405584|A/swine/Indiana/A02751202/2022|H3|swine|USA|1990.4.a|2002B||2022-11-07	////////////////////
OP967053+EPI2405590|A/swine/Indiana/A02751164/2022|H3|swine|USA|2010.1|2002B||2022-11-02	////////////////////
OP967059+EPI2405596|A/swine/Illinois/A02751180/2022|H3|swine|USA|1990.4.a|2002B|TTPPPT|2022-11-04	////////////////////
OP967091+EPI2405628|A/swine/Illinois/A02751215/2022|H3|swine|USA|2010.1|2002B|TTPPPT|2022-11-09	////////////////////
OP967099+EPI2405636|A/swine/Illinois/A02751170/2022|H3|swine|USA|1990.4.a|2002B||2022-11-03	////////////////////
OP967119+EPI2405656|A/swine/Iowa/A02751166/2022|H3|swine|USA|2010.1|2002B||2022-11-01	////////////////////
OP967123+EPI2405660|A/swine/Illinois/A02751224/2022|H3|swine|USA|1990.4.a|2002B||2022-11-08	////////////////////
OP967129+EPI2405666|A/swine/Iowa/A02751206/2022|H3|swine|USA|2010.1|2002B||2022-11-08	////////////////////
OP967137+EPI2405674|A/swine/Illinois/A02751155/2022|H3|swine|USA|2010.1|2002B||2022-11-01	////////////////////
OP967153+EPI2405690|A/swine/Iowa/A02751203/2022|H3|swine|USA|1990.4.a|2002B||2022-11-08	////////////////////
OP967155+EPI2405692|A/swine/Illinois/A02751201/2022|H3|swine|USA|2010.1|2002B||2022-11-07	////////////////////
OP967159+EPI2405696|A/swine/Indiana/A02751182/2022|H3|swine|USA|2010.1|2002B||2022-11-04	////////////////////
OP967163+EPI2405700|A/swine/Iowa/A02751151/2022|H3|swine|USA|2010.1|2002B||2022-10-31	////////////////////
OP967165+EPI2405702|A/swine/Indiana/A02751162/2022|H3|swine|USA|2010.1|2002B||2022-11-01	////////////////////
OP967167+EPI2405704|A/swine/Minnesota/A02751150/2022|H3|swine|USA|2010.1|2002B||2022-10-29	////////////////////
OP967173+EPI2405710|A/swine/Iowa/A02751105/2022|H3|swine|USA|1990.4.a|2002B||2022-10-26	////////////////////
OP967179+EPI2405716|A/swine/Ohio/A02751145/2022|H3|swine|USA|2010.1|2002B||2022-10-27	////////////////////
OP967181+EPI2405718|A/swine/Iowa/A02751181/2022|H3|swine|USA|1990.4.a|2002B||2022-11-03	////////////////////
OQ079188+EPI2376730|A/swine/Pennsylvania/A02751232/2022|H3|swine|USA|1990.4.a|2002B||2022-11-15	////////////////////
OQ079194+EPI2376736|A/swine/Pennsylvania/A02751233/2022|H3|swine|USA|2010.1|2002B||2022-11-17	////////////////////
OQ079196+EPI2376738|A/swine/Iowa/A02751269/2022|H3|swine|USA|1990.4.a|2002B||2022-11-21	////////////////////
OQ079198+EPI2376740|A/swine/Missouri/A02751263/2022|H3|swine|USA|2010.1|2002B||2022-11-22	////////////////////
OQ079202+EPI2376744|A/swine/Iowa/A02751258/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-11-18	////////////////////
OQ079208+EPI2376750|A/swine/Iowa/A02751238/2022|H3|swine|USA|2010.1|2002B||2022-11-11	////////////////////
OQ079224+EPI2376766|A/swine/Illinois/A02751241/2022|H3|swine|USA|2010.1|2002B||2022-11-11	////////////////////
OQ079226+EPI2376768|A/swine/Iowa/A02751239/2022|H3|swine|USA|2010.1|2002B||2022-11-14	////////////////////
OQ079236+EPI2376778|A/swine/Illinois/A02751264/2022|H3|swine|USA|2010.1|2002B||2022-11-17	////////////////////
OQ079238+EPI2376780|A/swine/Iowa/A02751247/2022|H3|swine|USA|2010.1|2002B||2022-11-12	////////////////////
OQ151548+EPI2376852|A/swine/Iowa/A02751311/2022|H3|swine|USA|2010.1|2002B||2022-11-29	////////////////////
OQ151552+EPI2376856|A/swine/Ohio/A02751295/2022|H3|swine|USA|2010.1|2002B|TTTTPT|2022-12-05	////////////////////
OQ151570+EPI2376872|A/swine/Illinois/A02751320/2022|H3|swine|USA|2010.1|2002B||2022-12-02	////////////////////
OQ151574+EPI2376876|A/swine/North_Carolina/A02751294/2022|H3|swine|USA|1990.4.a|2002B||2022-11-30	////////////////////
OQ151576+EPI2376878|A/swine/Illinois/A02751274/2022|H3|swine|USA|1990.4.a|2002B||2022-11-22	////////////////////
OQ151590+EPI2376892|A/swine/Iowa/A02751293/2022|H3|swine|USA|1990.4.a|2002B||2022-11-29	////////////////////
OQ151594+EPI2376896|A/swine/Pennsylvania/A02751296/2022|H3|swine|USA|1990.4.a|2002B|TTTPPT|2022-12-06	////////////////////
OQ151596+EPI2376898|A/swine/Iowa/A02751309/2022|H3|swine|USA|2010.1|2002B||2022-11-23	////////////////////
OQ151602+EPI2376904|A/swine/Ohio/A02751314/2022|H3|swine|USA|2010.1|2002B||2022-11-30	////////////////////
OQ151604+EPI2376906|A/swine/Iowa/A02751305/2022|H3|swine|USA|1990.4.a|2002B|TTTPPT|2022-11-22	////////////////////
OQ249861+EPI2393529|A/swine/Indiana/F105526/2022|H3|swine|USA|1990.4.a|2002B|TTTPPT|2022-11-07	////////////////////
OQ335855+EPI2396883|A/swine/Ohio/A02751357/2022|H3|swine|USA|2010.1|2002B||2022-12-27	////////////////////
OQ335857+EPI2396885|A/swine/Ohio/A02751356/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-12-21	////////////////////
OQ335859+EPI2396887|A/swine/Ohio/A02751354/2022|H3|swine|USA|2010.1|2002B||2022-12-27	////////////////////
OQ335943+EPI2396891|A/swine/Illinois/A02751344/2022|H3|swine|USA|2010.1|2002B||2022-12-19	////////////////////
OQ335949+EPI2396897|A/swine/North_Carolina/A02751351/2022|H3|swine|USA|1990.4.a|2002B||2022-12-20	////////////////////
OQ352175+EPI2397221|A/swine/Minnesota/A02712632/2022|H3|swine|USA|1990.4.a|2002B|TTTPPT|2022-11-30	////////////////////
OQ352187+EPI2397231|A/swine/Minnesota/A02711594/2022|H3|swine|USA|2010.1|2002B||2022-11-02	////////////////////
OQ352232+EPI2397274|A/swine/Minnesota/A02712165/2022|H3|swine|USA|1990.4.a|2002B||2022-10-05	////////////////////
OQ352236+EPI2397278|A/swine/Minnesota/A02712620/2022|H3|swine|USA|1990.4.a|2002B||2022-11-11	////////////////////
OQ371338+EPI2403293|A/swine/Ohio/A02751381/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-01-12	////////////////////
OQ469372+EPI2433911|A/swine/Illinois/A02751389/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-12-06	////////////////////
OQ469378+EPI2433917|A/swine/Iowa/A02751402/2022|H3|swine|USA|2010.1|2002B||2022-12-12	////////////////////
OQ469384+EPI2433923|A/swine/Indiana/A02751414/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-12-16	////////////////////
OQ469388+EPI2433927|A/swine/North_Carolina/A02751394/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-12-09	////////////////////
OQ469394+EPI2433933|A/swine/Indiana/A02751405/2022|H3|swine|USA|2010.1|2002B||2022-12-13	////////////////////
OQ469396+EPI2433935|A/swine/Iowa/A02751392/2022|H3|swine|USA|1990.4.a|2002B||2022-12-08	////////////////////
OQ469412+EPI2433951|A/swine/Indiana/A02751400/2022|H3|swine|USA|1990.4.a|2002B||2022-12-09	////////////////////
OQ469422+EPI2433961|A/swine/Ohio/A02751413/2022|H3|swine|USA|2010.2|2016|TTTTPT|2022-12-15	////////////////////
OQ507837+EPI2439379|A/swine/Indiana/F113096/2022|H3|swine|USA|1990.4.a|2002B|TTTPPT|2022-11-02	////////////////////
OQ508786+EPI2439384|A/swine/Ohio/A02751431/2022|H3|swine|USA|2010.1|2002B|T-TPPT|2022-12-22	////////////////////
OQ508792+EPI2439390|A/swine/Pennsylvania/A02751501/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-01-24	////////////////////
OQ508796+EPI2439394|A/swine/Illinois/A02751420/2022|H3|swine|USA|1990.4.a|2002B|TTTPPT|2022-12-19	////////////////////
OQ508798+EPI2439396|A/swine/Iowa/A02751422/2022|H3|swine|USA|2010.1|2002B||2022-12-20	////////////////////
OQ508818+EPI2439416|A/swine/Iowa/A02751425/2022|H3|swine|USA|2010.1|2002B||2022-12-08	////////////////////
OQ575427+EPI2456230|A/swine/Iowa/A02751444/2022|H3|swine|USA|1990.4.a|2002B||2022-12-27	////////////////////
OQ575435+EPI2456239|A/swine/Illinois/A02751440/2022|H3|swine|USA|2010.1|2002B||2022-12-29	////////////////////
OQ575441+EPI2456245|A/swine/Indiana/A02751435/2022|H3|swine|USA|1990.4.a|2002B||2022-12-27	////////////////////
OQ575445+EPI2456249|A/swine/Ohio/A02751512/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-02-02	////////////////////
OQ575461+EPI2456265|A/swine/Pennsylvania/A02751451/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-01-05	////////////////////
OQ575469+EPI2456273|A/swine/Minnesota/A02751436/2022|H3|swine|USA|1990.4.a|2002B|TTTPPT|2022-12-27	////////////////////
OQ575471+EPI2456275|A/swine/Michigan/A02751447/2023|H3|swine|USA|2010.1|2002B|TVVPPT|2023-01-02	////////////////////
OQ575481+EPI2456285|A/swine/Pennsylvania/A02751476/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-01-17	////////////////////
OQ575483+EPI2456287|A/swine/North_Carolina/A02751477/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-01-12	////////////////////
OQ575487+EPI2456291|A/swine/Indiana/A02751480/2023|H3|swine|USA|1990.4.a|2002B|TTPPPT|2023-01-17	////////////////////
OQ575489+EPI2456293|A/swine/North_Carolina/A02751467/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-01-09	////////////////////
OQ575491+EPI2456295|A/swine/Iowa/A02751466/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-01-13	////////////////////
OQ575501+EPI2456305|A/swine/Ohio/A02751478/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-01-17	////////////////////
OQ575505+EPI2456309|A/swine/Indiana/A02758602/2023|H3|swine|USA|2010.2|2016|TTTTPT|2023-02-02	////////////////////
OQ575525+EPI2456329|A/swine/North_Carolina/A02751569/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-02-09	////////////////////
OQ583136+EPI2456349|A/swine/Iowa/A02751532/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-01-30	////////////////////
OQ586017+EPI2456974|A/swine/Iowa/B116479/2022|H3|swine|USA|2010.1|2002B|----PT|2022-12-12	////////////////////
OQ690040+EPI2495561|A/swine/Minnesota/A02751576/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-02-13	////////////////////
OQ690052+EPI2495573|A/swine/Iowa/A02861232/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-02-23	////////////////////
OQ690078+EPI2495599|A/swine/Iowa/A02751597/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-02-16	////////////////////
OQ690082+EPI2495603|A/swine/Pennsylvania/A02751588/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-02-13	////////////////////
OQ690093+EPI2495614|A/swine/Iowa/A02751573/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-02-10	////////////////////
OQ698840+EPI2497622|A/swine/Illinois/A02751529/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-01-30	////////////////////
OQ698848+EPI2497629|A/swine/Iowa/A02751537/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-01-31	////////////////////
OQ698856+EPI2497633|A/swine/Ohio/A02751564/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-02-07	////////////////////
OQ698866+EPI2497706|A/swine/Iowa/A02751538/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-02-01	////////////////////
OQ698872+EPI2497709|A/swine/North_Carolina/A02751517/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-01-23	////////////////////
OQ698888+EPI2497661|A/swine/Minnesota/A02712642/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-01-04	////////////////////
OQ698892+EPI2497665|A/swine/Iowa/A02978440/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-02-28	////////////////////
OQ698904+EPI2497677|A/swine/Minnesota/A02978435/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-02-20	////////////////////
OQ698910+EPI2497682|A/swine/Iowa/A02978439/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-02-27	////////////////////
OQ698922+EPI2497694|A/swine/Iowa/A02712637/2022|H3|swine|USA|2010.1|2002B||2022-12-09	////////////////////
OQ722639+EPI2504441|A/swine/Indiana/22TOSU3199/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-07-31	////////////////////
OQ722655+EPI2504457|A/swine/Indiana/22TOSU3006/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-07-31	////////////////////
OQ722663+EPI2504465|A/swine/Indiana/22TOSU3104/2022|H3|swine|USA|2010.1|2002B|TTVPPT|2022-07-31	////////////////////
OQ722713+EPI2504481|A/swine/Indiana/22TOSU1810/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-07-01	////////////////////
OQ722725+EPI2504489|A/swine/Ohio/22TOSU3498/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-07-30	////////////////////
OQ722732+EPI2504496|A/swine/Kentucky/22TOSU2528/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-07-06	////////////////////
OQ722740+EPI2504505|A/swine/Indiana/22TOSU1809/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-07-01	////////////////////
OQ722758+EPI2504522|A/swine/Michigan/22TOSU3743/2022|H3|swine|USA|2010.1|2002B|T-VPPT|2022-08-06	////////////////////
OQ722765+EPI2504547|A/swine/Michigan/22TOSU3744/2022|H3|swine|USA|2010.1|2002B|TVVPPT|2022-08-06	////////////////////
OQ722771+EPI2504534|A/swine/Illinois/22TOSU2095/2022|H3|swine|USA|2010.1|2002B|TT-PPT|2022-06-30	////////////////////
OQ722821+EPI2504579|A/swine/Iowa/22TOSU3957/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-08-15	////////////////////
OQ722848+EPI2504606|A/swine/Michigan/22TOSU3740/2022|H3|swine|USA|2010.1|2002B|TVVPPT|2022-08-06	////////////////////
OQ722870+EPI2504628|A/swine/Illinois/22TOSU2085/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-06-30	////////////////////
OQ722914+EPI2504666|A/swine/Michigan/22TOSU3731/2022|H3|swine|USA|2010.1|2002B|TVVPPT|2022-08-06	////////////////////
OQ722941+EPI2504692|A/swine/Indiana/22TOSU3634/2022|H3|swine|USA|2010.1|2002B|TTVPPT|2022-07-28	////////////////////
OQ722968+EPI2504719|A/swine/Indiana/22TOSU3061/2022|H3|swine|USA|2010.1|2002B|T-TPPT|2022-07-31	////////////////////
OQ722972+EPI2504723|A/swine/Indiana/22TOSU3011/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-07-31	////////////////////
OQ722978+EPI2504730|A/swine/Indiana/22TOSU3058/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-07-31	////////////////////
OQ722986+EPI2504738|A/swine/Indiana/22TOSU1819/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-07-01	////////////////////
OQ723022+EPI2504774|A/swine/Indiana/22TOSU3194/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-07-31	////////////////////
OQ723029+EPI2504781|A/swine/Indiana/22TOSU3002/2022|H3|swine|USA|2010.1|2002B|T-TPPT|2022-07-31	////////////////////
OQ723062+EPI2504800|A/swine/Indiana/22TOSU1820/2022|H3|swine|USA|2010.1|2002B|T-TPPT|2022-07-01	////////////////////
OQ723090+EPI2504827|A/swine/Indiana/22TOSU1818/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-07-01	////////////////////
OQ723113+EPI2504846|A/swine/Indiana/22TOSU3122/2022|H3|swine|USA|2010.1|2002B|-TTPPT|2022-07-31	////////////////////
OQ723125|A/swine/New_York/22TOSU4762/2022|H3|swine|USA|2010.1|2002B|TT-PPT|2022-10-01	////////////////////
OQ723129|A/swine/Indiana/22TOSU2824/2022|H3|swine|USA|2010.1||T-T-PT|2022-07-18	////////////////////
OQ723144+EPI2504871|A/swine/Indiana/22TOSU3193/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-07-31	////////////////////
OQ723179|A/swine/Indiana/22TOSU3178/2022|H3|swine|USA|2010.1||----PT|2022-07-31	////////////////////
OQ723187+EPI2504894|A/swine/Michigan/22TOSU3736/2022|H3|swine|USA|2010.1|2002B|TVVPPT|2022-08-06	////////////////////
OQ723210+EPI2504917|A/swine/Michigan/22TOSU3735/2022|H3|swine|USA|2010.1|2002B|TVVPPT|2022-08-06	////////////////////
OQ723218+EPI2504924|A/swine/New_York/22TOSU4720/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-10-01	////////////////////
OQ723247+EPI2504953|A/swine/Indiana/22TOSU1728/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-07-14	////////////////////
OQ723251+EPI2504957|A/swine/Illinois/22TOSU1926/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-06-30	////////////////////
OQ723305+EPI2505003|A/swine/Michigan/22TOSU3734/2022|H3|swine|USA|2010.1|2002B|TVVPPT|2022-08-06	////////////////////
OQ723313+EPI2505014|A/swine/Michigan/22TOSU3750/2022|H3|swine|USA|2010.1|2002B|TVVPPT|2022-08-06	////////////////////
OQ723319+EPI2505020|A/swine/Michigan/22TOSU3749/2022|H3|swine|USA|2010.1|2002B|T-VPPT|2022-08-06	////////////////////
OQ723331+EPI2505033|A/swine/New_York/22TOSU4746/2022|H3|swine|USA|2010.1|2002B|T-TPPT|2022-10-01	////////////////////
OQ723356+EPI2505047|A/swine/Iowa/22TOSU3985/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-08-15	////////////////////
OQ723364+EPI2505062|A/swine/Michigan/22TOSU3739/2022|H3|swine|USA|2010.1|2002B|TVVPPT|2022-08-06	////////////////////
OQ723378+EPI2505109|A/swine/Michigan/22TOSU3727/2022|H3|swine|USA|2010.1|2002B|TVVPPT|2022-08-06	////////////////////
OQ723386+EPI2505116|A/swine/Indiana/22TOSU1726/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-07-14	////////////////////
OQ723393+EPI2505123|A/swine/Michigan/22TOSU3728/2022|H3|swine|USA|2010.1|2002B|TVVPPT|2022-08-06	////////////////////
OQ723438+EPI2505168|A/swine/Michigan/22TOSU3746/2022|H3|swine|USA|2010.1|2002B|TVVPPT|2022-08-06	////////////////////
OQ724922+EPI2505202|A/swine/Michigan/22TOSU3732/2022|H3|swine|USA|2010.1|2002B|TVVPPT|2022-08-06	////////////////////
OQ724997+EPI2505253|A/swine/Michigan/22TOSU3747/2022|H3|swine|USA|2010.1|2002B|TVVPPT|2022-08-06	////////////////////
OQ750000|A/swine/Ohio/OH22-1572/2022|H3|swine|USA|1990.4.a|2002B|TTTPPT|2022-01-24	////////////////////
OQ750011|A/swine/Ohio/OH22-20447/2022|H3|swine|USA|2010.1|2002B|TTTTPT|2022-09-01	////////////////////
OQ750019|A/swine/Ohio/OH22-2488/2022|H3|swine|USA|1990.4.a|2002B|TTTPPT|2022-02-09	////////////////////
OQ750024|A/swine/Ohio/OH22-27726/2022|H3|swine|USA|2010.1|2002B|TTTTPT|2022-11-21	////////////////////
OQ750035|A/swine/Ohio/OH22-28333/2022|H3|swine|USA|2010.1|2002B|TTTPPT|2022-11-29	////////////////////
OQ750067|A/swine/Ohio/OH22-4929/2022|H3|swine|USA|1990.4.a|2002B|TTTPPT|2022-03-10	////////////////////
OQ750075|A/swine/Ohio/OH22-608/2022|H3|swine|USA|1990.4.a|2002B|TTTPPT|2022-01-11	////////////////////
OQ750083|A/swine/Ohio/OH22-613/2022|H3|swine|USA|1990.4.a|2002B|TTTPPT|2022-01-11	////////////////////
OQ750091|A/swine/Ohio/OH22-7012/2022|H3|swine|USA|1990.4.a|2002B|TTTPPT|2022-03-28	////////////////////
OQ836476|A/swine/Iowa/A02861296/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-03-17	////////////////////
OQ836488|A/swine/Illinois/A02861291/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-03-15	////////////////////
OQ836500|A/swine/Iowa/A02861264/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-03-06	////////////////////
OQ836508|A/swine/Iowa/A02861289/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-03-13	////////////////////
OQ836510|A/swine/Minnesota/A02861274/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-03-07	////////////////////
OQ836528|A/swine/Ohio/A02861299/2023|H3|swine|USA|2010.1|2016|TTTTPT|2023-03-16	////////////////////
OQ836530|A/swine/Minnesota/A02861262/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-03-01	////////////////////
OQ836533|A/swine/Iowa/A02861238/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-02-28	////////////////////
OQ836537|A/swine/Illinois/A02861256/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-03-03	////////////////////
OQ836545|A/swine/North_Carolina/A02861240/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-02-27	////////////////////
OQ836555+EPI2528613|A/swine/Indiana/A02861251/2023|H3|swine|USA|2010.2|2016|TTTTPT|2023-03-01	////////////////////
OQ836561|A/swine/California/A02861261/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-03-02	////////////////////
OQ836567|A/swine/Iowa/A02861253/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-03-02	////////////////////
OQ836575|A/swine/Georgia/A02861242/2023|H3|swine|USA|2010.1|2002B|TVVPPT|2023-02-27	////////////////////
OQ836581|A/swine/Minnesota/A02861255/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-03-03	////////////////////
OQ836585|A/swine/North_Carolina/A02861259/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-03-09	////////////////////
OQ859561|A/swine/North_Carolina/A02861306/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-03-21	////////////////////
OQ870347+EPI2538520|A/swine/Iowa/A02861327/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-03-23	////////////////////
OQ870351+EPI2538524|A/swine/Illinois/A02861340/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-03-27	////////////////////
OQ870357+EPI2538530|A/swine/Iowa/A02861343/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-03-28	////////////////////
OQ870359+EPI2538532|A/swine/Iowa/A02861344/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-03-28	////////////////////
OQ954400|A/swine/North_Carolina/A02861348/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-03-31	////////////////////
OQ954406|A/swine/Iowa/A02861349/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-03-29	////////////////////
OQ954420|A/swine/Indiana/A02861359/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-04-03	////////////////////
OQ954422|A/swine/Illinois/A02861360/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-04-05	////////////////////
OQ954455|A/swine/Pennsylvania/A02861375/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-04-13	////////////////////
OQ954457|A/swine/Nebraska/A02861376/2023|H3|swine|USA|2010.1|2002B|TVVPPT|2023-04-12	////////////////////
OQ996065|A/swine/Iowa/A02861377/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-04-12	////////////////////
OQ996067+EPI2570716|A/swine/Ohio/A02861384/2023|H3|swine|USA|2010.1||TTTPPT|2023-04-14	////////////////////
OQ996075+EPI2570724|A/swine/Illinois/A02861392/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-04-17	////////////////////
OR067119+EPI2597019|A/swine/Iowa/A02861422/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-04-24	////////////////////
