defline	symbol
OP903587|A/swine/Missouri/A02750984/2022|H1|swine|USA|1A.1.1.3|N1.P||2022-10-12	////////////////////
OP903589|A/swine/Iowa/A02750999/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-10-10	////////////////////
OP903591|A/swine/Iowa/A02750993/2022|H1|swine|USA|1B.2.1|1998B||2022-10-07	////////////////////
OP903601|A/swine/Iowa/A02750964/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2022-10-05	////////////////////
OP903603|A/swine/Iowa/A02750992/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-10-07	////////////////////
OP903609|A/swine/Iowa/A02750982/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-10-07	////////////////////
OP903619|A/swine/Iowa/A02750975/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-10-06	////////////////////
OP903621|A/swine/Ohio/A02750994/2022|H1|swine|USA|1A.1.1.3|2002B|TTTPPT|2022-10-07	////////////////////
OP940060+EPI2380955|A/swine/SouthDakota/G85022NW/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2022-09-07	////////////////////
OP940068+EPI2380963|A/swine/Illinois/F95626/2022|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2022-10-11	////////////////////
OP940076+EPI2380971|A/swine/SouthDakota/G85022OF/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2022-09-07	////////////////////
OP940102|A/swine/Iowa/G92995/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2+2002B|TTTPPT|2022-10-04	////////////////////
OP950877+EPI2381028|A/swine/Iowa/A02751043/2022|H1|swine|USA|1A.1.1.3|2002A||2022-10-17	////////////////////
OP950885+EPI2381036|A/swine/Iowa/A02751044/2022|H1|swine|USA|1B.2.1|1998B||2022-10-17	////////////////////
OP950889+EPI2381040|A/swine/Minnesota/A02751053/2022|H1|swine|USA|1B.2.2.2|2002A||2022-10-18	////////////////////
OP950891+EPI2381042|A/swine/Iowa/A02751093/2022|H1|swine|USA|1B.2.1|1998B||2022-10-24	////////////////////
OP950897+EPI2381048|A/swine/Oklahoma/A02751135/2022|H1|swine|USA|1A.1.1.3|N1.C.2.1||2022-10-24	////////////////////
OP950923+EPI2381074|A/swine/Iowa/A02751061/2022|H1|swine|USA|1B.2.1|1998B||2022-10-21	////////////////////
OP950927+EPI2381078|A/swine/Indiana/A02751049/2022|H1|swine|USA|1A.1.1.3|N1.C.3.2||2022-10-17	////////////////////
OP950929+EPI2381080|A/swine/Minnesota/A02751118/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2022-10-28	////////////////////
OP950931+EPI2381082|A/swine/Iowa/A02751057/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-10-20	////////////////////
OP950933+EPI2381084|A/swine/Iowa/A02751047/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-10-18	////////////////////
OP950935+EPI2381086|A/swine/Iowa/A02751031/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-10-21	////////////////////
OP950941+EPI2381092|A/swine/Iowa/A02751062/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2022-10-20	////////////////////
OP950959+EPI2381110|A/swine/Iowa/A02751098/2022|H1|swine|USA|1B.2.2.2|2002A|TTTPPT|2022-10-24	////////////////////
OP950961+EPI2381112|A/swine/Iowa/A02751058/2022|H1|swine|USA|1B.2.1|1998B||2022-10-19	////////////////////
OP950963+EPI2381114|A/swine/Iowa/A02751048/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-10-17	////////////////////
OP950965+EPI2381116|A/swine/Iowa/A02751063/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-10-20	////////////////////
OP950967+EPI2381118|A/swine/Iowa/A02751117/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-10-26	////////////////////
OP950969+EPI2381120|A/swine/Iowa/A02751110/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-10-27	////////////////////
OP950971+EPI2381122|A/swine/Iowa/A02751008/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|-T-PPT|2022-10-10	////////////////////
OP950979+EPI2381130|A/swine/Iowa/A02751113/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-10-28	////////////////////
OP950983+EPI2381134|A/swine/Iowa/A02751009/2022|H1|swine|USA|1B.2.1|1998B||2022-10-11	////////////////////
OP950993+EPI2381144|A/swine/Iowa/A02751090/2022|H1|swine|USA|1B.2.1|1998B||2022-10-24	////////////////////
OP950995+EPI2381146|A/swine/Iowa/A02751042/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-10-13	////////////////////
OP950997+EPI2381148|A/swine/North_Carolina/A02751101/2022|H1|swine|USA|1A.1.1.3|N1.C.3.2||2022-10-24	////////////////////
OP951001+EPI2381152|A/swine/Iowa/A02751038/2022|H1|swine|USA|1B.2.1|1998B||2022-10-13	////////////////////
OP951007+EPI2381158|A/swine/Iowa/A02751103/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-10-24	////////////////////
OP951011+EPI2381162|A/swine/Iowa/A02751097/2022|H1|swine|USA|1B.2.2.2|2002A||2022-10-24	////////////////////
OP951013+EPI2381164|A/swine/Iowa/A02751054/2022|H1|swine|USA|1A.1.1.3|1998B||2022-10-18	////////////////////
OP967037+EPI2405574|A/swine/Iowa/A02751109/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-10-25	////////////////////
OP967051+EPI2405588|A/swine/Iowa/A02751178/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-03	////////////////////
OP967055+EPI2405592|A/swine/Iowa/A02751064/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2022-10-20	////////////////////
OP967067+EPI2405604|A/swine/Missouri/A02751167/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-01	////////////////////
OP967073+EPI2405610|A/swine/Illinois/A02751197/2022|H1|swine|USA|1B.2.1|1998B|TTTPPT|2022-11-08	////////////////////
OP967077+EPI2405614|A/swine/Ohio/A02751174/2022|H1|swine|USA|1A.1.1.3|2002B||2022-11-03	////////////////////
OP967079+EPI2405616|A/swine/Iowa/A02751199/2022|H1|swine|USA|1B.2.1|1998B||2022-11-03	////////////////////
OP967083+EPI2405620|A/swine/Iowa/A02751186/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2022-11-07	////////////////////
OP967093+EPI2405630|A/swine/North_Carolina/A02751226/2022|H1|swine|USA|1A.1.1.3|N1.C.3.2||2022-11-11	////////////////////
OP967095+EPI2405632|A/swine/Iowa/A02751163/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-02	////////////////////
OP967103+EPI2405640|A/swine/Iowa/A02751149/2022|H1|swine|USA|1A.1.1.3|2002A||2022-10-31	////////////////////
OP967105+EPI2405642|A/swine/Iowa/A02751177/2022|H1|swine|USA|1B.2.1|1998B||2022-11-02	////////////////////
OP967107+EPI2405644|A/swine/Nebraska/A02751200/2022|H1|swine|USA|1B.2.1|1998B|TTTPPT|2022-11-05	////////////////////
OP967111+EPI2405648|A/swine/Iowa/A02751207/2022|H1|swine|USA|1B.2.1|1998B||2022-11-08	////////////////////
OP967113+EPI2405650|A/swine/Iowa/A02751192/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-03	////////////////////
OP967121+EPI2405658|A/swine/Iowa/A02751195/2022|H1|swine|USA|1A.1.1.3|1998B||2022-11-03	////////////////////
OP967125+EPI2405662|A/swine/Iowa/A02751156/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-01	////////////////////
OP967131+EPI2405668|A/swine/Iowa/A02751175/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-04	////////////////////
OP967133+EPI2405670|A/swine/Iowa/A02751176/2022|H1|swine|USA|1A.1.1.3|N1.C.3.2||2022-11-01	////////////////////
OP967135+EPI2405672|A/swine/Illinois/A02751154/2022|H1|swine|USA|1A.1.1.3|LAIV-98||2022-11-01	////////////////////
OP967141+EPI2405678|A/swine/Pennsylvania/A02751208/2022|H1|swine|USA|1A.1.1.3|N1.C.2.1||2022-11-08	////////////////////
OP967143+EPI2405680|A/swine/Iowa/A02751218/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-10	////////////////////
OP967147+EPI2405684|A/swine/North_Carolina/A02751229/2022|H1|swine|USA|1A.1.1.3|N1.C.3.2||2022-11-14	////////////////////
OP967161+EPI2405698|A/swine/Iowa/A02751193/2022|H1|swine|USA|1B.2.1|1998B||2022-11-04	////////////////////
OP967169+EPI2405706|A/swine/Iowa/A02751171/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-03	////////////////////
OP967171+EPI2405708|A/swine/Iowa/A02751158/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-10-31	////////////////////
OP967175+EPI2405712|A/swine/Iowa/A02751169/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-03	////////////////////
OP967177+EPI2405714|A/swine/Minnesota/A02751196/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-07	////////////////////
OQ079184+EPI2376726|A/swine/Iowa/A02751237/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TVTPPT|2022-11-14	////////////////////
OQ079186+EPI2376728|A/swine/Iowa/A02751284/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-29	////////////////////
OQ079190+EPI2376732|A/swine/Iowa/A02751251/2022|H1|swine|USA|1B.2.1|1998B||2022-11-15	////////////////////
OQ079192+EPI2376734|A/swine/Iowa/A02751230/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-15	////////////////////
OQ079200+EPI2376742|A/swine/Iowa/A02751243/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTVPPT|2022-11-14	////////////////////
OQ079204+EPI2376746|A/swine/Iowa/A02751256/2022|H1|swine|USA|1B.2.1|1998B||2022-11-17	////////////////////
OQ079212+EPI2376754|A/swine/Minnesota/A02751254/2022|H1|swine|USA|1B.2.1|1998B||2022-11-16	////////////////////
OQ079214+EPI2376756|A/swine/Iowa/A02751257/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-14	////////////////////
OQ079216+EPI2376758|A/swine/Iowa/A02751246/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-15	////////////////////
OQ079222+EPI2376764|A/swine/Iowa/A02751244/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-14	////////////////////
OQ079234+EPI2376776|A/swine/Minnesota/A02751265/2022|H1|swine|USA|1B.2.1|1998B||2022-11-17	////////////////////
OQ079240+EPI2376782|A/swine/Iowa/A02751252/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2022-11-15	////////////////////
OQ079242+EPI2376784|A/swine/Iowa/A02751235/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-14	////////////////////
OQ079246+EPI2376788|A/swine/Iowa/A02751236/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-11	////////////////////
OQ151546+EPI2376850|A/swine/North_Carolina/A02751255/2022|H1|swine|USA|1A.1.1.3|N1.C.3.2||2022-11-15	////////////////////
OQ151554+EPI2376858|A/swine/South_Dakota/A02751313/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2022-11-29	////////////////////
OQ151558+EPI2376860|A/swine/Indiana/A02751278/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-21	////////////////////
OQ151560+EPI2376862|A/swine/Iowa/A02751271/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2022-11-21	////////////////////
OQ151562+EPI2376864|A/swine/Iowa/A02751316/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-12-01	////////////////////
OQ151564+EPI2376866|A/swine/Iowa/A02751272/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-22	////////////////////
OQ151572+EPI2376874|A/swine/Iowa/A02751325/2022|H1|swine|USA|1B.2.1|1998B||2022-12-06	////////////////////
OQ151584+EPI2376886|A/swine/Iowa/A02751317/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-12-01	////////////////////
OQ151586+EPI2376888|A/swine/Iowa/A02751312/2022|H1|swine|USA|1A.1.1.3|N1.C.2.1||2022-11-30	////////////////////
OQ151588+EPI2376890|A/swine/Indiana/A02751326/2022|H1|swine|USA|1B.2.2.2|2002A|TTTPPT|2022-12-02	////////////////////
OQ151598+EPI2376900|A/swine/Ohio/A02751285/2022|H1|swine|USA|1A.1.1.3|N1.P||2022-11-21	////////////////////
OQ151600+EPI2376902|A/swine/Iowa/A02751276/2022|H1|swine|USA|1A.1.1.3|N1.C.2.1||2022-11-22	////////////////////
OQ151606+EPI2376908|A/swine/Iowa/A02751322/2022|H1|swine|USA|1A.1.1.3|N1.C.3.2||2022-12-02	////////////////////
OQ335941+EPI2396889|A/swine/Iowa/A02751349/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-12-19	////////////////////
OQ335951+EPI2396899|A/swine/North_Carolina/A02751335/2022|H1|swine|USA|1A.1.1.3|N1.C.3.2||2022-12-12	////////////////////
OQ335953+EPI2396901|A/swine/North_Carolina/A02751350/2022|H1|swine|USA|1A.1.1.3|N1.C.3.2||2022-12-19	////////////////////
OQ352170+EPI2397217|A/swine/Minnesota/A02711595/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-03	////////////////////
OQ352172+EPI2397219|A/swine/Minnesota/A02712624/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-16	////////////////////
OQ352177|A/swine/Texas/A02712618/2022|H1|swine|USA|1A.1.1.3|2002B|TTVTPT|2022-11-10	////////////////////
OQ352181+EPI2397225|A/swine/Oklahoma/A02711592/2022|H1|swine|USA|1A.1.1.3|N1.C.2.1||2022-11-02	////////////////////
OQ352183+EPI2397227|A/swine/Colorado/A02712631/2022|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2022-11-30	////////////////////
OQ352185+EPI2397229|A/swine/Minnesota/A02712173/2022|H1|swine|USA|1B.2.1|1998B||2022-10-31	////////////////////
OQ352189+EPI2397233|A/swine/Oklahoma/A02712163/2022|H1|swine|USA|1A.1.1.3|N1.C.2.1||2022-10-06	////////////////////
OQ352191+EPI2397235|A/swine/Minnesota/A02712162/2022|H1|swine|USA|1B.2.1|1998B|TTTPPT|2022-10-06	////////////////////
OQ352193+EPI2397237|A/swine/Minnesota/A02712626/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-17	////////////////////
OQ352197+EPI2397241|A/swine/Minnesota/A02712625/2022|H1|swine|USA|1B.2.1|1998B||2022-11-14	////////////////////
OQ352199+EPI2397243|A/swine/Minnesota/A02712619/2022|H1|swine|USA|1B.2.1|1998B||2022-11-11	////////////////////
OQ352201|A/swine/Oklahoma/A02712630/2022|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2022-11-29	////////////////////
OQ352202+EPI2397245|A/swine/North_Carolina/A02712172/2022|H1|swine|USA|1A.1.1.3|N1.C.3.2||2022-10-28	////////////////////
OQ352204+EPI2397247|A/swine/Minnesota/A02712622/2022|H1|swine|USA|1A.1.1.3|1998B||2022-11-15	////////////////////
OQ352206+EPI2397249|A/swine/Minnesota/A02712627/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-17	////////////////////
OQ352208+EPI2397251|A/swine/Iowa/A02711597/2022|H1|swine|USA|1A.1.1.3|1998B||2022-11-09	////////////////////
OQ352219|A/swine/Texas/A02712171/2022|H1|swine|USA|1A.1.1.3|2002B|TTVTPT|2022-10-27	////////////////////
OQ352220+EPI2397262|A/swine/Minnesota/A02712164/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-10-12	////////////////////
OQ352222+EPI2397264|A/swine/Minnesota/A02712174/2022|H1|swine|USA|1B.2.1|1998B||2022-10-31	////////////////////
OQ352224+EPI2397266|A/swine/Iowa/A027121769/2022|H1|swine|USA|1B.2.1|1998B||2022-10-18	////////////////////
OQ352226+EPI2397268|A/swine/Minnesota/A02712621/2022|H1|swine|USA|1B.2.1|1998B||2022-11-15	////////////////////
OQ352228+EPI2397270|A/swine/Minnesota/A02711596/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-11-04	////////////////////
OQ352234+EPI2397276|A/swine/Minnesota/A02711599/2022|H1|swine|USA|1A.1.1.3|N1.P||2022-11-09	////////////////////
OQ352238+EPI2397280|A/swine/Minnesota/A02711593/2022|H1|swine|USA|1B.2.1|1998B||2022-11-01	////////////////////
OQ371332+EPI2403287|A/swine/North_Carolina/A02751364/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-01-04	////////////////////
OQ371334+EPI2403289|A/swine/North_Carolina/A02751366/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2||2023-01-05	////////////////////
OQ371336+EPI2403291|A/swine/Illinois/A02751380/2023|H1|swine|USA|1A.1.1.3|LAIV-98|TTVPPT|2023-01-11	////////////////////
OQ371340+EPI2403295|A/swine/North_Carolina/A02751378/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-01-11	////////////////////
OQ371344+EPI2403299|A/swine/North_Carolina/A02751379/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-01-11	////////////////////
OQ371348+EPI2403303|A/swine/Missouri/A02751369/2023|H1|swine|USA|1A.1.1.3|N1.P|TTTPPT|2023-01-10	////////////////////
OQ469374+EPI2433913|A/swine/Iowa/A02751386/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-12-07	////////////////////
OQ469376+EPI2433915|A/swine/Iowa/A02751387/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-12-07	////////////////////
OQ469380+EPI2433919|A/swine/Indiana/A02751388/2022|H1|swine|USA|1B.2.2.2|2002B||2022-12-06	////////////////////
OQ469382+EPI2433921|A/swine/Minnesota/A02751397/2022|H1|swine|USA|1A.1.1.3|N1.C.2.1||2022-12-02	////////////////////
OQ469392+EPI2433931|A/swine/Iowa/A02751398/2022|H1|swine|USA|1B.2.1|1998B||2022-12-08	////////////////////
OQ469398+EPI2433937|A/swine/Iowa/A02751406/2022|H1|swine|USA|1B.2.1|1998B|TTTPPT|2022-12-13	////////////////////
OQ469402+EPI2433941|A/swine/Iowa/A02751407/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2022-12-14	////////////////////
OQ469408+EPI2433947|A/swine/North_Carolina/A02751409/2022|H1|swine|USA|1A.1.1.3|1998B|TTTPPT|2022-12-09	////////////////////
OQ469410+EPI2433949|A/swine/North_Carolina/A02751390/2022|H1|swine|USA|1A.1.1.3|N1.C.3.2||2022-12-08	////////////////////
OQ469418+EPI2433957|A/swine/Illinois/A02751395/2022|H1|swine|USA|1A.1.1.3|N1.C.2.1||2022-12-09	////////////////////
OQ508788+EPI2439386|A/swine/Iowa/A02751417/2022|H1|swine|USA|1A.1.1.3|2002B|TTVPPT|2022-12-19	////////////////////
OQ508790+EPI2439388|A/swine/Iowa/A02751423/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-12-21	////////////////////
OQ508802+EPI2439400|A/swine/Iowa/A02751429/2022|H1|swine|USA|1B.2.1|1998B|TTTPPT|2022-12-21	////////////////////
OQ508804+EPI2439402|A/swine/Iowa/A02751418/2022|H1|swine|USA|1B.2.1|1998B|TVVVPT|2022-12-20	////////////////////
OQ508806+EPI2439404|A/swine/Iowa/A02751430/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2022-12-20	////////////////////
OQ508808+EPI2439406|A/swine/Iowa/A02751507/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-01-24	////////////////////
OQ508810+EPI2439408|A/swine/Missouri/A02751428/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2022-12-21	////////////////////
OQ508812+EPI2439410|A/swine/North_Carolina/A02751508/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-01-26	////////////////////
OQ508816+EPI2439414|A/swine/Pennsylvania/A02751510/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-01-30	////////////////////
OQ508822+EPI2439420|A/swine/Iowa/A02751403/2022|H1|swine|USA|1A.1.1.3|2002B||2022-12-12	////////////////////
OQ508824+EPI2439422|A/swine/Iowa/A02751419/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2022-12-19	////////////////////
OQ508828+EPI2439426|A/swine/Pennsylvania/A02751509/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-01-30	////////////////////
OQ509661+EPI2439431|A/swine/Illinois/F119112/2022|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2022-12-19	////////////////////
OQ575431+EPI2456234|A/swine/Iowa/A02751459/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-01-10	////////////////////
OQ575433+EPI2456237|A/swine/Missouri/A02751454/2023|H1|swine|USA|1A.1.1.3|N1.P|TTTPPT|2023-01-05	////////////////////
OQ575437+EPI2456241|A/swine/Missouri/A02751439/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2||2022-12-28	////////////////////
OQ575443+EPI2456247|A/swine/Ohio/A02751455/2023|H1|swine|USA|1B.2.2.2|2002B|TTTTPT|2023-01-05	////////////////////
OQ575449+EPI2456253|A/swine/Indiana/A02751441/2022|H1|swine|USA|1B.2.2.2|2002B||2022-12-28	////////////////////
OQ575459+EPI2456263|A/swine/Iowa/A02751457/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-01-09	////////////////////
OQ575465+EPI2456269|A/swine/North_Carolina/A02751443/2022|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2022-12-22	////////////////////
OQ575467+EPI2456271|A/swine/Iowa/A02751450/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-01-04	////////////////////
OQ575473+EPI2456277|A/swine/Iowa/A02751442/2022|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2022-12-27	////////////////////
OQ575475+EPI2456279|A/swine/Iowa/A02751469/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-01-12	////////////////////
OQ575477+EPI2456281|A/swine/Missouri/A02751479/2023|H1|swine|USA|1A.1.1.3|N1.P|TTTPPT|2023-01-17	////////////////////
OQ575479+EPI2456283|A/swine/Iowa/A02751464/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-01-12	////////////////////
OQ575493+EPI2456297|A/swine/Oklahoma/A02751474/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-01-17	////////////////////
OQ575495+EPI2456299|A/swine/Iowa/A02751473/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-01-15	////////////////////
OQ575497+EPI2456301|A/swine/Iowa/A02751471/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-01-16	////////////////////
OQ575509+EPI2456313|A/swine/Wisconsin/A02751514/2023|H1|swine|USA|1A.1.1.3|N1.P|TTTPPT|2023-01-19	////////////////////
OQ583118+EPI2456331|A/swine/Indiana/A02751522/2023|H1|swine|USA|1B.2.2.2|2002B|TTTTPT|2023-01-24	////////////////////
OQ583120+EPI2456333|A/swine/Iowa/A02751531/2023|H1|swine|USA|1B.2.1|2002B|TTTPPT|2023-02-01	////////////////////
OQ583122+EPI2456335|A/swine/Iowa/A02751525/2023|H1|swine|USA|1A.1.1.3|N1.P|TTTPPT|2023-01-24	////////////////////
OQ583124+EPI2456337|A/swine/Iowa/A02751519/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-01-24	////////////////////
OQ583132+EPI2456345|A/swine/Iowa/A02751515/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-01-20	////////////////////
OQ583134+EPI2456347|A/swine/Iowa/A02751530/2023|H1|swine|USA|1B.2.2.2|2002A||2023-01-27	////////////////////
OQ583140+EPI2456353|A/swine/Iowa/A02751528/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-01-24	////////////////////
OQ583142+EPI2456355|A/swine/Iowa/A02751521/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-01-25	////////////////////
OQ583144+EPI2456357|A/swine/Iowa/A02751533/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-01-30	////////////////////
OQ586024+EPI2456981|A/swine/Iowa/G9473/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-01-24	////////////////////
OQ690042+EPI2495563|A/swine/Iowa/A02751589/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-02-15	////////////////////
OQ690044+EPI2495565|A/swine/Iowa/A02861226/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-02-17	////////////////////
OQ690050+EPI2495571|A/swine/Iowa/A02751578/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-02-14	////////////////////
OQ690054+EPI2495575|A/swine/Iowa/A02751594/2023|H1|swine|USA|1A.1.1.3|N1.P|TTTPPT|2023-02-16	////////////////////
OQ690056+EPI2495577|A/swine/Iowa/A02751567/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-02-10	////////////////////
OQ690058+EPI2495579|A/swine/North_Carolina/A02751595/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-02-15	////////////////////
OQ690060+EPI2495581|A/swine/Iowa/A02751590/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-02-17	////////////////////
OQ690062+EPI2495583|A/swine/Iowa/A02751575/2023|H1|swine|USA|1A.1.1.3|1998B|TTTPPT|2023-02-13	////////////////////
OQ690072+EPI2495593|A/swine/Ohio/A02861235/2023|H1|swine|USA|1B.2.2.2|2002B|TTTTPT|2023-02-23	////////////////////
OQ690074+EPI2495595|A/swine/Iowa/A02751598/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-02-20	////////////////////
OQ690080+EPI2495601|A/swine/Iowa/A02861231/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-02-22	////////////////////
OQ690084+EPI2495605|A/swine/North_Carolina/A02861227/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-02-21	////////////////////
OQ690086+EPI2495607|A/swine/Minnesota/A02861230/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-02-22	////////////////////
OQ690088+EPI2495609|A/swine/Iowa/A02861228/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-02-19	////////////////////
OQ690099+EPI2495620|A/swine/Iowa/A02751596/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-02-16	////////////////////
